Abs Time(Sec),B1,B2,Compass Heading,
869.5329437,05,8F,142.3,142.3
869.6128555,05,8F,142.3,142.3
869.7132112,05,8F,142.3,142.3
869.8125041,05,8F,142.3,142.3
869.9128271,05,8D,142.1,142.1
870.0132146,05,8E,142.2,142.2
870.1125138,05,8D,142.1,142.1
870.2128681,05,89,141.7,141.7
870.3132438,05,89,141.7,141.7
870.5908011,05,8B,141.9,141.9
870.6910757,05,89,141.7,141.7
870.7904773,05,8B,141.9,141.9
870.8907548,05,89,141.7,141.7
870.991097,05,8B,141.9,141.9
871.0903958,05,8A,141.8,141.8
871.1907475,05,88,141.6,141.6
871.2910926,05,8C,142,142
871.6810805,05,8D,142.1,142.1
871.7949131,05,8D,142.1,142.1
871.8952122,05,8B,141.9,141.9
871.9945626,05,86,141.4,141.4
872.0949263,05,82,141,141
872.1942045,05,76,139.8,139.8
872.2945992,05,77,139.9,139.9
872.583552,05,6E,139,139
872.6724443,05,6E,139,139
872.7727466,05,6E,139,139
872.8731283,05,6C,138.8,138.8
872.9724613,05,61,137.7,137.7
873.0727828,05,64,138,138
873.1731308,05,66,138.2,138.2
873.2724461,05,66,138.2,138.2
873.5568542,05,5D,137.3,137.3
873.6503123,05,5D,137.3,137.3
873.7496115,05,59,136.9,136.9
873.8499364,05,50,136,136
873.9502847,05,48,135.2,135.2
874.0496262,05,41,134.5,134.5
874.1499692,05,3D,134.1,134.1
874.250352,05,37,133.5,133.5
874.5521659,05,2C,132.4,132.4
874.6404612,05,2C,132.4,132.4
874.7408288,05,25,131.7,131.7
874.8411457,05,29,132.1,132.1
874.9405024,05,29,132.1,132.1
875.0408285,05,27,131.9,131.9
875.141178,05,29,132.1,132.1
875.240485,05,25,131.7,131.7
875.5237997,05,24,131.6,131.6
875.6183213,05,24,131.6,131.6
875.7186762,05,1B,130.7,130.7
875.8190466,05,15,130.1,130.1
875.9183815,05,0F,129.5,129.5
876.018681,05,0F,129.5,129.5
876.119026,05,0D,129.3,129.3
876.2183565,05,05,128.5,128.5
876.5170365,05,09,128.9,128.9
876.7303478,05,09,128.9,128.9
876.8306971,05,13,129.9,129.9
876.9310458,05,1B,130.7,130.7
877.030354,05,1B,130.7,130.7
877.1307438,05,20,131.2,131.2
877.2310648,05,1F,131.1,131.1
877.3303877,05,1B,130.7,130.7
877.607522,05,12,129.8,129.8
877.7061819,05,0F,129.5,129.5
877.8065325,05,10,129.6,129.6
877.9068742,05,09,128.9,128.9
878.0061776,05,0E,129.4,129.4
878.1065727,05,0E,129.4,129.4
878.2068993,05,10,129.6,129.6
878.5027732,05,1B,130.7,130.7
878.596034,05,1B,130.7,130.7
878.6953455,05,1E,131,131
878.7956527,05,1E,131,131
878.8981617,05,1B,130.7,130.7
878.9984121,05,1D,130.9,130.9
879.0987474,05,1B,130.7,130.7
879.1980643,05,13,129.9,129.9
879.4228931,05,0E,129.4,129.4
879.5820462,05,0E,129.4,129.4
879.6813732,05,14,130,130
879.7817598,05,11,129.7,129.7
879.8820877,05,11,129.7,129.7
879.9814036,05,13,129.9,129.9
880.0817501,05,15,130.1,130.1
880.1820964,05,15,130.1,130.1
880.3698621,05,0C,129.2,129.2
880.5548555,05,0C,129.2,129.2
880.6551636,05,02,128.2,128.2
880.7544913,04,FD,127.7,127.7
880.8548802,04,F8,127.2,127.2
880.9552273,04,F8,127.2,127.2
881.0544959,04,F7,127.1,127.1
881.1548768,04,F2,126.6,126.6
881.2552213,04,F0,126.4,126.4
881.5604629,04,F0,126.4,126.4
881.7487604,04,F0,126.4,126.4
881.8480717,04,EE,126.2,126.2
881.9484629,04,E8,125.6,125.6
882.0488034,04,E6,125.4,125.4
882.148097,04,DE,124.6,124.6
882.2484732,04,D6,123.8,123.8
882.5470737,04,D3,123.5,123.5
882.6262883,04,D3,123.5,123.5
882.726617,04,D3,123.5,123.5
882.8269614,04,D2,123.4,123.4
882.926301,04,DA,124.2,124.2
883.0266719,04,D1,123.3,123.3
883.1269967,04,E2,125,125
883.2263451,04,D5,123.7,123.7
883.5538647,04,D5,123.7,123.7
883.6523123,04,CB,122.7,122.7
883.7526338,04,CC,122.8,122.8
883.8530062,04,C1,121.7,121.7
883.9523237,04,C2,121.8,121.8
884.0526531,04,C6,122.2,122.2
884.1530285,04,CB,122.7,122.7
884.2523329,04,CF,123.1,123.1
884.5509509,04,CD,122.9,122.9
884.6250761,04,CD,122.9,122.9
884.7254187,04,CC,122.8,122.8
884.825729,04,C9,122.5,122.5
884.9251008,04,C4,122,122
885.0254079,04,C9,122.5,122.5
885.1257565,04,C0,121.6,121.6
885.2251029,04,C0,121.6,121.6
885.515841,04,CB,122.7,122.7
885.6060344,04,CB,122.7,122.7
885.7063555,04,C7,122.3,122.3
885.8066944,04,C1,121.7,121.7
885.9060166,04,C3,121.9,121.9
886.0064083,04,C4,122,122
886.1067253,04,C4,122,122
886.2060381,04,C1,121.7,121.7
886.4041733,04,C4,122,122
886.724264,04,C1,121.7,121.7
886.8173734,04,C1,121.7,121.7
886.9176717,04,C6,122.2,122.2
887.0170174,04,C3,121.9,121.9
887.1173682,04,C3,121.9,121.9
887.2177088,04,C5,122.1,122.1
887.3170263,04,BF,121.5,121.5
887.5904621,04,BF,121.5,121.5
887.6907702,04,BB,121.1,121.1
887.7900816,04,C0,121.6,121.6
887.8904583,04,C1,121.7,121.7
887.9908217,04,C2,121.8,121.8
888.0901113,04,C6,122.2,122.2
888.1904905,04,C9,122.5,122.5
888.3403403,04,C6,122.2,122.2
888.566268,04,C6,122.2,122.2
888.6666012,04,C1,121.7,121.7
888.7669377,04,BD,121.3,121.3
888.8662744,04,B9,120.9,120.9
888.966612,04,B6,120.6,120.6
889.0659654,04,B6,120.6,120.6
889.166316,04,BA,121,121
889.2666342,04,B4,120.4,120.4
889.5743303,04,B2,120.2,120.2
889.653693,04,B2,120.2,120.2
889.753008,04,B0,120,120
889.8533725,04,A6,119,119
889.9537061,04,A5,118.9,118.9
890.0644027,04,AC,119.6,119.6
890.1646569,04,A4,118.8,118.8
890.2650123,04,A2,118.6,118.6
890.4931511,04,9B,117.9,117.9
890.6387755,04,9B,117.9,117.9
890.7380725,04,9B,117.9,117.9
890.8384489,04,94,117.2,117.2
890.9387584,04,8F,116.7,116.7
891.0380698,04,8A,116.2,116.2
891.138467,04,86,115.8,115.8
891.2388115,04,85,115.7,115.7
891.3380971,04,7F,115.1,115.1
891.6996184,04,7D,114.9,114.9
891.8377949,04,7D,114.9,114.9
891.9371173,04,7F,115.1,115.1
892.0375028,04,7A,114.6,114.6
892.137822,04,7A,114.6,114.6
892.2371431,04,7A,114.6,114.6
892.5553087,04,6F,113.5,113.5
892.6549335,04,6B,113.1,113.1
892.754241,04,6A,113,113
892.8545981,04,6C,113.2,113.2
892.9539348,04,62,112.2,112.2
893.0542954,04,68,112.8,112.8
893.1546091,04,65,112.5,112.5
893.2539584,04,72,113.8,113.8
893.4770436,04,6F,113.5,113.5
893.6338484,04,6F,113.5,113.5
893.7331471,04,6F,113.5,113.5
893.8334744,04,69,112.9,112.9
893.9338401,04,6C,113.2,113.2
894.0331794,04,6F,113.5,113.5
894.133508,04,75,114.1,114.1
894.2338735,04,75,114.1,114.1
894.3332131,04,71,113.7,113.7
894.6096362,04,6F,113.5,113.5
894.7100249,04,6F,113.5,113.5
894.8093362,04,6B,113.1,113.1
894.9096792,04,6B,113.1,113.1
895.0100175,04,70,113.6,113.6
895.1093434,04,75,114.1,114.1
895.2097124,04,6D,113.3,113.3
895.3100474,04,75,114.1,114.1
895.5890332,04,77,114.3,114.3
895.6889023,04,7C,114.8,114.8
895.7882474,04,7A,114.6,114.6
895.888603,04,6F,113.5,113.5
895.988912,04,70,113.6,113.6
896.0882226,04,6D,113.3,113.3
896.1886046,04,6B,113.1,113.1
896.2889619,04,6A,113,113
896.6625492,04,70,113.6,113.6
896.7825162,04,70,113.6,113.6
896.8828648,04,74,114,114
896.9821754,04,6C,113.2,113.2
897.0824961,04,66,112.6,112.6
897.1828623,04,64,112.4,112.4
897.3301199,04,5F,111.9,111.9
897.5596781,04,5F,111.9,111.9
897.6589852,04,5E,111.8,111.8
897.7593326,04,5A,111.4,111.4
897.8596858,04,5A,111.4,111.4
897.9589879,04,5D,111.7,111.7
898.0593708,04,58,111.2,111.2
898.1597036,04,57,111.1,111.1
898.259051,04,50,110.4,110.4
898.5560488,04,40,108.8,108.8
898.6502146,04,40,108.8,108.8
898.7505467,04,3B,108.3,108.3
898.8509024,04,3B,108.3,108.3
898.9501952,04,38,108,108
899.0505474,04,39,108.1,108.1
899.1508789,04,34,107.6,107.6
899.2502458,04,36,107.8,107.8
899.5493302,04,31,107.3,107.3
899.629091,04,31,107.3,107.3
899.729422,04,2E,107,107
899.8298046,04,25,106.1,106.1
899.9290849,04,23,105.9,105.9
900.0294682,04,1D,105.3,105.3
900.129831,04,1D,105.3,105.3
900.2291415,04,20,105.6,105.6
900.5132563,04,1D,105.3,105.3
900.6100671,04,1D,105.3,105.3
900.7104159,04,21,105.7,105.7
900.8107414,04,26,106.2,106.2
900.9100626,04,26,106.2,106.2
901.010411,04,26,106.2,106.2
901.1107407,04,24,106,106
901.2100897,04,20,105.6,105.6
901.4263072,04,1D,105.3,105.3
901.6958932,04,13,104.3,104.3
901.7999032,04,13,104.3,104.3
901.9002246,04,21,105.7,105.7
902.0005513,04,22,105.8,105.8
902.0999164,04,26,106.2,106.2
902.2002537,04,24,106,106
902.4150004,04,20,105.6,105.6
902.5801456,04,20,105.6,105.6
902.6805003,04,24,106,106
902.7798111,04,22,105.8,105.8
902.8802326,04,26,106.2,106.2
902.9804957,04,27,106.3,106.3
903.0798448,04,21,105.7,105.7
903.1801674,04,20,105.6,105.6
903.3683532,04,25,106.1,106.1
903.5600602,04,25,106.1,106.1
903.6603927,04,32,107.4,107.4
903.7607404,04,31,107.3,107.3
903.8600719,04,33,107.5,107.5
903.9604389,04,34,107.6,107.6
904.0607655,04,34,107.6,107.6
904.1600839,04,31,107.3,107.3
904.2604355,04,30,107.2,107.2
904.5379206,04,30,107.2,107.2
904.6372866,04,2F,107.1,107.1
904.7376363,04,31,107.3,107.3
904.8379494,04,3B,108.3,108.3
904.9372943,04,3C,108.4,108.4
905.0376063,04,38,108,108
905.1379661,04,3D,108.5,108.5
905.2383331,04,34,107.6,107.6
905.5297099,04,30,107.2,107.2
905.6294866,04,2D,106.9,106.9
905.7298098,04,2F,107.1,107.1
905.8382949,04,29,106.5,106.5
905.9377119,04,29,106.5,106.5
906.0380541,04,26,106.2,106.2
906.1373837,04,23,105.9,105.9
906.2377145,04,1F,105.5,105.5
906.5516554,04,16,104.6,104.6
906.7404725,04,16,104.6,104.6
906.8408419,04,13,104.3,104.3
906.9401329,04,14,104.4,104.4
907.0405295,04,12,104.2,104.2
907.140861,04,15,104.5,104.5
907.2401741,04,0C,103.6,103.6
907.5239975,04,00,102.4,102.4
907.6129198,04,00,102.4,102.4
907.7122229,03,FA,101.8,101.8
907.8125439,03,F9,101.7,101.7
907.9129183,03,F5,101.3,101.3
908.0122459,03,F6,101.4,101.4
908.1126095,03,F9,101.7,101.7
908.2118683,03,EB,100.3,100.3
908.3122366,03,EF,100.7,100.7
908.5876567,03,EC,100.4,100.4
908.6859677,03,E3,99.5,99.5
908.7863161,03,E3,99.5,99.5
908.8866895,03,E0,99.2,99.2
908.9860106,03,E0,99.2,99.2
909.0863727,03,DD,98.9,98.9
909.1867219,03,D6,98.2,98.2
909.3860319,03,CF,97.5,97.5
909.5573601,03,CF,97.5,97.5
909.6577097,03,CF,97.5,97.5
909.7570648,03,CC,97.2,97.2
909.8573913,03,D0,97.6,97.6
909.9577644,03,CC,97.2,97.2
910.0570739,03,D3,97.9,97.9
910.1574291,03,D0,97.6,97.6
910.257774,03,D0,97.6,97.6
910.5566223,03,C6,96.6,96.6
910.6479095,03,C6,96.6,96.6
910.7482331,03,C6,96.6,96.6
910.8485771,03,C6,96.6,96.6
910.9479008,03,C6,96.6,96.6
911.0482257,03,CC,97.2,97.2
911.1485752,03,D3,97.9,97.9
911.2479493,03,D3,97.9,97.9
911.739906,03,D3,97.9,97.9
911.8387385,03,CF,97.5,97.5
911.939104,03,CE,97.4,97.4
912.0394149,03,D2,97.8,97.8
912.1387616,03,D9,98.5,98.5
912.2391239,03,D9,98.5,98.5
912.5119715,03,E0,99.2,99.2
912.621035,03,E0,99.2,99.2
912.7213739,03,DF,99.1,99.1
912.8207328,03,E0,99.2,99.2
912.9210909,03,DF,99.1,99.1
913.0214345,03,E3,99.5,99.5
913.1207635,03,E0,99.2,99.2
913.2211123,03,E0,99.2,99.2
913.3214504,03,E0,99.2,99.2
913.5938186,03,E3,99.5,99.5
913.6941352,03,E6,99.8,99.8
913.7944924,03,E4,99.6,99.6
913.8938504,03,E0,99.2,99.2
913.9941977,03,E0,99.2,99.2
914.0945205,03,E0,99.2,99.2
914.1938716,03,DD,98.9,98.9
914.3869108,03,E0,99.2,99.2
914.5716848,03,E0,99.2,99.2
914.6710008,03,E0,99.2,99.2
914.7713446,03,DA,98.6,98.6
914.8717046,03,D6,98.2,98.2
914.9710162,03,D3,97.9,97.9
915.0713657,03,D2,97.8,97.8
915.1717094,03,D0,97.6,97.6
915.2720537,03,D0,97.6,97.6
915.5602962,03,CC,97.2,97.2
915.660153,03,C6,96.6,96.6
915.7604871,03,C6,96.6,96.6
915.8598347,03,C6,96.6,96.6
915.9601889,03,B9,95.3,95.3
916.0605254,03,B9,95.3,95.3
916.1598188,03,B5,94.9,94.9
916.2602097,03,AF,94.3,94.3
916.467904,03,AC,94,94
916.7744659,03,9E,92.6,92.6
916.8571726,03,9E,92.6,92.6
916.9564795,03,94,91.6,91.6
917.0568284,03,91,91.3,91.3
917.1571526,03,84,90,90
917.2564903,03,8D,90.9,90.9
917.5321455,03,84,90,90
917.6323009,03,84,90,90
917.7316183,03,80,89.6,89.6
917.8319658,03,84,90,90
917.9323341,03,76,88.6,88.6
918.0316059,03,79,88.9,88.9
918.1319668,03,7D,89.3,89.3
918.2323161,03,73,88.3,88.3
918.3316637,03,73,88.3,88.3
918.6019554,03,70,88,88
918.7023481,03,68,87.2,87.2
918.801666,03,68,87.2,87.2
918.9019713,03,68,87.2,87.2
919.0023179,03,68,87.2,87.2
919.1016841,03,68,87.2,87.2
919.2020273,03,69,87.3,87.3
919.3013341,03,68,87.2,87.2
919.5901608,03,68,87.2,87.2
919.6894434,03,65,86.9,86.9
919.789781,03,6C,87.6,87.6
919.890088,03,68,87.2,87.2
919.9894108,03,68,87.2,87.2
920.0898073,03,68,87.2,87.2
920.1901326,03,69,87.3,87.3
920.2894678,03,6C,87.6,87.6
920.5780316,03,76,88.6,88.6
920.6662881,03,76,88.6,88.6
920.7656233,03,73,88.3,88.3
920.8659364,03,73,88.3,88.3
920.9662627,03,76,88.6,88.6
921.0656205,03,73,88.3,88.3
921.1659757,03,76,88.6,88.6
921.2663131,03,79,88.9,88.9
921.5774038,03,84,90,90
921.7577887,03,84,90,90
921.8571278,03,84,90,90
921.9574923,03,84,90,90
922.0578163,03,84,90,90
922.1571418,03,80,89.6,89.6
922.2574824,03,84,90,90
922.5319245,03,84,90,90
922.6312631,03,84,90,90
922.7315738,03,80,89.6,89.6
922.831936,03,7A,89,89
922.9312474,03,76,88.6,88.6
923.03163,03,76,88.6,88.6
923.1319825,03,84,90,90
923.2312818,03,7D,89.3,89.3
923.5261887,03,7D,89.3,89.3
923.6080831,03,7D,89.3,89.3
923.7084703,03,79,88.9,88.9
923.8087909,03,76,88.6,88.6
923.9081443,03,76,88.6,88.6
924.0084856,03,73,88.3,88.3
924.1088229,03,69,87.3,87.3
924.2081235,03,6C,87.6,87.6
924.4368519,03,61,86.5,86.5
924.5869797,03,61,86.5,86.5
924.6863023,03,5E,86.2,86.2
924.7866464,03,5A,85.8,85.8
924.8870099,03,54,85.2,85.2
924.9863714,03,58,85.6,85.6
925.0866758,03,54,85.2,85.2
925.187056,03,4D,84.5,84.5
925.3891903,03,40,83.2,83.2
925.5556906,03,40,83.2,83.2
925.6560267,03,3D,82.9,82.9
925.7563622,03,40,83.2,83.2
925.8566828,03,36,82.2,82.2
925.9560514,03,32,81.8,81.8
926.0563807,03,2F,81.5,81.5
926.1567215,03,2E,81.4,81.4
926.2560501,03,2B,81.1,81.1
926.6128689,03,23,80.3,80.3
926.7475573,03,23,80.3,80.3
926.8468469,03,1F,79.9,79.9
926.9472238,03,16,79,79
927.0475865,03,15,78.9,78.9
927.1468852,03,15,78.9,78.9
927.2472369,03,11,78.5,78.5
927.5223087,03,0A,77.8,77.8
927.6178834,03,0A,77.8,77.8
927.7182531,03,0F,78.3,78.3
927.8186023,03,0F,78.3,78.3
927.9179599,03,09,77.7,77.7
928.0182761,03,05,77.3,77.3
928.1186298,03,05,77.3,77.3
928.2189587,03,05,77.3,77.3
928.5088919,03,05,77.3,77.3
928.6060513,03,05,77.3,77.3
928.706376,03,06,77.4,77.4
928.8057002,03,07,77.5,77.5
928.9060616,03,06,77.4,77.4
929.0063823,03,08,77.6,77.6
929.1057186,03,07,77.5,77.5
929.2060568,03,05,77.3,77.3
929.3154837,03,09,77.7,77.7
929.5900707,03,13,78.7,78.7
929.6904101,03,14,78.8,78.8
929.7907472,03,14,78.8,78.8
929.8911015,03,14,78.8,78.8
929.9914212,03,14,78.8,78.8
930.0907362,03,15,78.9,78.9
930.1911368,03,15,78.9,78.9
930.3872498,03,18,79.2,79.2
930.5699778,03,18,79.2,79.2
930.6703022,03,26,80.6,80.6
930.7706657,03,23,80.3,80.3
930.8699985,03,23,80.3,80.3
930.9703655,03,17,79.1,79.1
931.069672,03,21,80.1,80.1
931.1700315,03,24,80.4,80.4
931.2703584,03,24,80.4,80.4
931.5750364,03,25,80.5,80.5
931.7834379,03,25,80.5,80.5
931.8826659,03,2B,81.1,81.1
931.9830272,03,27,80.7,80.7
932.0833858,03,23,80.3,80.3
932.1827307,03,23,80.3,80.3
932.3721865,03,23,80.3,80.3
932.5574622,03,23,80.3,80.3
932.6578123,03,20,80,80
932.758198,03,26,80.6,80.6
932.8575182,03,20,80,80
932.9578537,03,22,80.2,80.2
933.0581831,03,1E,79.8,79.8
933.1575407,03,16,79,79
933.2578493,03,19,79.3,79.3
933.5338896,03,1E,79.8,79.8
933.6326051,03,15,78.9,78.9
933.7329518,03,12,78.6,78.6
933.8333361,03,12,78.6,78.6
933.9326685,03,0B,77.9,77.9
934.0329918,03,08,77.6,77.6
934.1333663,03,08,77.6,77.6
934.2326927,03,06,77.4,77.4
934.4351432,02,F4,75.6,75.6
934.6084572,02,F4,75.6,75.6
934.7077614,02,F7,75.9,75.9
934.8081562,02,F6,75.8,75.8
934.9084774,02,F2,75.4,75.4
935.0088478,02,ED,74.9,74.9
935.1091681,02,E9,74.5,74.5
935.208523,02,E6,74.2,74.2
935.4063655,02,D7,72.7,72.7
935.5832517,02,D7,72.7,72.7
935.682602,02,D2,72.2,72.2
935.7829215,02,CC,71.6,71.6
935.8832982,02,CE,71.8,71.8
935.9825937,02,CB,71.5,71.5
936.0829525,02,CB,71.5,71.5
936.1833339,02,CB,71.5,71.5
936.2826482,02,C6,71,71
936.570919,02,BB,69.9,69.9
936.7874447,02,BB,69.9,69.9
936.8877913,02,B5,69.3,69.3
936.9881508,02,B5,69.3,69.3
937.0874465,02,B1,68.9,68.9
937.1878241,02,AB,68.3,68.3
937.2881423,02,A7,67.9,67.9
937.5921143,02,A8,68,68
937.6731382,02,A8,68,68
937.7725004,02,A8,68,68
937.87282,02,A5,67.7,67.7
937.973187,02,A4,67.6,67.6
938.0724778,02,A7,67.9,67.9
938.1728539,02,A4,67.6,67.6
938.2731755,02,A6,67.8,67.8
938.5680866,02,A9,68.1,68.1
938.6674464,02,AC,68.4,68.4
938.7677573,02,A7,67.9,67.9
938.868128,02,B2,69,69
938.9674622,02,AE,68.6,68.6
939.0678198,02,AD,68.5,68.5
939.1681509,02,B6,69.4,69.4
939.2674415,02,B3,69.1,69.1
939.5632015,02,BA,69.8,69.8
939.6575627,02,BA,69.8,69.8
939.7579341,02,B8,69.6,69.6
939.8572751,02,BA,69.8,69.8
939.9576296,02,BC,70,70
940.0579452,02,BB,69.9,69.9
940.15728,02,BE,70.2,70.2
940.2576424,02,BD,70.1,70.1
940.5547582,02,C1,70.5,70.5
940.6508511,02,C1,70.5,70.5
940.7512008,02,BE,70.2,70.2
940.8504719,02,C3,70.7,70.7
940.9508182,02,C2,70.6,70.6
941.0512139,02,C4,70.8,70.8
941.1505288,02,C3,70.7,70.7
941.2508976,02,C0,70.4,70.4
941.5633019,02,B3,69.1,69.1
941.7464416,02,B3,69.1,69.1
941.8468145,02,B5,69.3,69.3
941.9461112,02,B3,69.1,69.1
942.0464689,02,AE,68.6,68.6
942.1468538,02,AF,68.7,68.7
942.2461408,02,AA,68.2,68.2
942.5401451,02,A2,67.4,67.4
942.6219338,02,A2,67.4,67.4
942.7212563,02,A2,67.4,67.4
942.8216221,02,9F,67.1,67.1
942.9341848,02,97,66.3,66.3
943.0335921,02,94,66,66
943.1339363,02,91,65.7,65.7
943.2332679,02,8A,65,65
943.3335685,02,91,65.7,65.7
943.6059905,02,94,66,66
943.7063255,02,82,64.2,64.2
943.8066478,02,7D,63.7,63.7
943.9059679,02,77,63.1,63.1
944.0064881,02,73,62.7,62.7
944.1066788,02,73,62.7,62.7
944.2060211,02,70,62.4,62.4
944.506681,02,6D,62.1,62.1
944.6043374,02,6D,62.1,62.1
944.704667,02,66,61.4,61.4
944.8039879,02,66,61.4,61.4
944.9043363,02,66,61.4,61.4
945.0046977,02,5F,60.7,60.7
945.1040105,02,5F,60.7,60.7
945.2043549,02,5E,60.6,60.6
945.4232543,02,59,60.1,60.1
945.574026,02,59,60.1,60.1
945.6743447,02,55,59.7,59.7
945.774683,02,58,60,60
945.8740547,02,5C,60.4,60.4
945.9743916,02,58,60,60
946.0747423,02,57,59.9,59.9
946.1740396,02,56,59.8,59.8
946.2743886,02,5C,60.4,60.4
946.6168849,02,5A,60.2,60.2
946.769974,02,5A,60.2,60.2
946.8703572,02,58,60,60
946.9696645,02,55,59.7,59.7
947.0700157,02,5C,60.4,60.4
947.1703861,02,57,59.9,59.9
947.3190697,02,5F,60.7,60.7
947.5492677,02,5F,60.7,60.7
947.6485461,02,6D,62.1,62.1
947.7489137,02,65,61.3,61.3
947.8492288,02,72,62.6,62.6
947.9485514,02,70,62.4,62.4
948.0489313,02,6B,61.9,61.9
948.1492706,02,70,62.4,62.4
948.2485932,02,6D,62.1,62.1
948.541284,02,73,62.7,62.7
948.6294992,02,73,62.7,62.7
948.7287957,02,73,62.7,62.7
948.8291696,02,73,62.7,62.7
948.9295393,02,72,62.6,62.6
949.0288583,02,73,62.7,62.7
949.129203,02,70,62.4,62.4
949.2295525,02,73,62.7,62.7
949.5237621,02,73,62.7,62.7
949.6053414,02,73,62.7,62.7
949.7046284,02,72,62.6,62.6
949.8049891,02,66,61.4,61.4
949.9053578,02,66,61.4,61.4
950.0046658,02,66,61.4,61.4
950.1049911,02,6D,62.1,62.1
950.2053356,02,6D,62.1,62.1
950.3046744,02,68,61.6,61.6
950.581246,02,64,61.2,61.2
950.6815253,02,5F,60.7,60.7
950.7808018,02,56,59.8,59.8
950.8811892,02,5A,60.2,60.2
950.9815318,02,52,59.4,59.4
951.0808612,02,59,60.1,60.1
951.1811883,02,4D,58.9,58.9
951.2815496,02,4D,58.9,58.9
951.6373303,02,3D,57.3,57.3
951.7761321,02,3D,57.3,57.3
951.875438,02,37,56.7,56.7
951.9757846,02,32,56.2,56.2
952.0761201,02,30,56,56
952.1754765,02,24,54.8,54.8
952.2757761,02,2B,55.5,55.5
952.5681214,02,22,54.6,54.6
952.6444093,02,22,54.6,54.6
952.7447546,02,17,53.5,53.5
952.8451433,02,14,53.2,53.2
952.9444437,02,0F,52.7,52.7
953.0448088,02,0D,52.5,52.5
953.1451397,02,10,52.8,52.8
953.2444541,02,06,51.8,51.8
953.5417141,01,F5,50.1,50.1
953.623312,01,F5,50.1,50.1
953.7226731,01,F8,50.4,50.4
953.8230226,01,F9,50.5,50.5
953.9233497,01,F3,49.9,49.9
954.0226842,01,F6,50.2,50.2
954.1230377,01,F3,49.9,49.9
954.2233948,01,F0,49.6,49.6
954.513158,01,F0,49.6,49.6
954.6022301,01,F0,49.6,49.6
954.7015731,01,ED,49.3,49.3
954.8018976,01,ED,49.3,49.3
954.9022393,01,ED,49.3,49.3
955.0015526,01,ED,49.3,49.3
955.1019412,01,ED,49.3,49.3
955.2022634,01,ED,49.3,49.3
955.3016009,01,ED,49.3,49.3
955.5807076,01,ED,49.3,49.3
955.6794374,01,F3,49.9,49.9
955.7797664,01,F3,49.9,49.9
955.8801328,01,F3,49.9,49.9
955.9794807,01,FD,50.9,50.9
956.0797916,01,FB,50.7,50.7
956.1801682,02,03,51.5,51.5
956.2794826,02,03,51.5,51.5
956.6125849,02,06,51.8,51.8
956.7750662,02,06,51.8,51.8
956.8743872,02,0D,52.5,52.5
956.9747543,02,0D,52.5,52.5
957.0751023,02,0D,52.5,52.5
957.1744078,02,10,52.8,52.8
957.2747724,02,0E,52.6,52.6
957.5571781,02,12,53,53
957.6505352,02,12,53,53
957.7508678,02,16,53.4,53.4
957.8502422,02,19,53.7,53.7
957.9505858,02,1F,54.3,54.3
958.0509268,02,17,53.5,53.5
958.1502574,02,1A,53.8,53.8
958.2506071,02,17,53.5,53.5
958.4491152,02,12,53,53
958.6264019,02,12,53,53
958.7267126,02,17,53.5,53.5
958.8260233,02,19,53.7,53.7
958.9264212,02,0D,52.5,52.5
959.0267569,02,0E,52.6,52.6
959.1260661,02,0D,52.5,52.5
959.2263987,02,0D,52.5,52.5
959.5229325,02,03,51.5,51.5
959.610424,02,03,51.5,51.5
959.7107715,02,00,51.2,51.2
959.8100886,02,00,51.2,51.2
959.9104171,01,FD,50.9,50.9
960.0107878,01,FB,50.7,50.7
960.1101094,01,F5,50.1,50.1
960.2104604,01,F1,49.7,49.7
960.3107628,01,F1,49.7,49.7
960.6115685,01,E8,48.8,48.8
960.6876069,01,E8,48.8,48.8
960.7879821,01,DF,47.9,47.9
960.8873025,01,E0,48,48
960.9876419,01,D8,47.2,47.2
961.0879607,01,D5,46.9,46.9
961.187322,01,D8,47.2,47.2
961.2876322,01,D5,46.9,46.9
961.5663413,01,C2,45,45
961.7780956,01,C2,45,45
961.8784459,01,AB,42.7,42.7
961.9788154,01,AE,43,43
962.0791724,01,A6,42.2,42.2
962.1794919,01,A2,41.8,41.8
962.3860463,01,96,40.6,40.6
962.5511933,01,96,40.6,40.6
962.6515284,01,91,40.1,40.1
962.7508769,01,89,39.3,39.3
962.8512249,01,8A,39.4,39.4
962.9515704,01,8B,39.5,39.5
963.0509115,01,88,39.2,39.2
963.151262,01,81,38.5,38.5
963.2515897,01,7F,38.3,38.3
963.5353384,01,6D,36.5,36.5
963.62229,01,6D,36.5,36.5
963.722596,01,69,36.1,36.1
963.8219658,01,64,35.6,35.6
963.9222929,01,6D,36.5,36.5
964.0226555,01,6B,36.3,36.3
964.1219475,01,70,36.8,36.8
964.2223245,01,74,37.2,37.2
964.3226416,01,6E,36.6,36.6
964.5929757,01,70,36.8,36.8
964.693293,01,73,37.1,37.1
964.7936603,01,69,36.1,36.1
964.8940024,01,6E,36.6,36.6
964.9943679,01,70,36.8,36.8
965.0936748,01,70,36.8,36.8
965.1940102,01,73,37.1,37.1
965.396281,01,76,37.4,37.4
965.5647335,01,76,37.4,37.4
965.6650563,01,7A,37.8,37.8
965.7653864,01,7D,38.1,38.1
965.864702,01,7D,38.1,38.1
965.9650532,01,7D,38.1,38.1
966.0654199,01,87,39.1,39.1
966.1647682,01,83,38.7,38.7
